timestamp,temp_c,rh,wind_speed_ms,precip_mm,fuel_dryness_index,vegetation_type_index
2019-11-03T23:00:00Z,29.91,25.38,5.32,0.0,0.645,0.535
2019-11-04T00:00:00Z,30.37,36.91,4.27,0.0,0.653,0.505
2019-11-04T01:00:00Z,29.03,37.75,2.94,0.0,0.631,0.582
2019-11-04T02:00:00Z,28.85,43.35,4.91,0.0,0.628,0.527
2019-11-04T03:00:00Z,26.17,40.05,3.47,0.0,0.583,0.399
2019-11-04T04:00:00Z,23.04,52.83,3.24,0.0,0.58,0.599
2019-11-04T05:00:00Z,21.44,50.03,4.5,0.0,0.58,0.379
2019-11-04T06:00:00Z,20.4,62.13,2.58,0.0,0.58,0.52
2019-11-04T07:00:00Z,21.95,64.42,3.0,0.0,0.58,0.502
2019-11-04T08:00:00Z,19.16,63.19,2.54,0.0,0.58,0.507
2019-11-04T09:00:00Z,19.58,72.81,3.51,0.0,0.58,0.546
2019-11-04T10:00:00Z,21.18,63.23,3.06,0.0,0.58,0.61
2019-11-04T11:00:00Z,21.76,60.39,3.07,0.0,0.58,0.49
2019-11-04T12:00:00Z,23.21,53.98,2.82,0.0,0.58,0.507
2019-11-04T13:00:00Z,23.83,47.48,3.49,0.0,0.58,0.596
2019-11-04T14:00:00Z,27.2,48.1,4.46,0.0,0.6,0.581
2019-11-04T15:00:00Z,28.58,43.6,2.69,0.0,0.623,0.594
2019-11-04T16:00:00Z,32.48,26.77,5.02,0.0,0.688,0.569
2019-11-04T17:00:00Z,33.37,34.4,5.45,0.0,0.703,0.531
2019-11-04T18:00:00Z,33.68,28.52,6.06,0.0,0.708,0.515
2019-11-04T19:00:00Z,35.33,28.76,5.04,0.0,0.736,0.516
2019-11-04T20:00:00Z,34.28,25.6,7.31,0.0,0.718,0.607
2019-11-04T21:00:00Z,35.83,17.73,5.94,0.0,0.744,0.646
2019-11-04T22:00:00Z,33.71,20.09,6.12,0.0,0.708,0.678
2019-11-04T23:00:00Z,33.28,38.25,5.39,0.0,0.701,0.479
2019-11-05T00:00:00Z,29.31,34.56,3.79,0.0,0.635,0.532
2019-11-05T01:00:00Z,29.63,31.04,4.0,0.0,0.641,0.548
2019-11-05T02:00:00Z,25.05,45.04,2.05,0.0,0.58,0.536
2019-11-05T03:00:00Z,22.65,46.67,2.51,0.0,0.58,0.473
2019-11-05T04:00:00Z,23.09,44.08,2.77,0.0,0.58,0.691
2019-11-05T05:00:00Z,20.77,45.99,2.82,0.0,0.58,0.647
2019-11-05T06:00:00Z,20.96,52.61,2.7,0.0,0.58,0.537
2019-11-05T07:00:00Z,22.91,63.98,2.45,0.0,0.58,0.517
2019-11-05T08:00:00Z,18.66,63.06,4.24,0.0,0.58,0.547
2019-11-05T09:00:00Z,19.19,61.37,2.91,0.0,0.58,0.468
2019-11-05T10:00:00Z,21.01,62.04,1.68,0.0,0.58,0.525
2019-11-05T11:00:00Z,22.58,60.45,2.33,0.0,0.58,0.598
2019-11-05T12:00:00Z,23.26,42.79,2.5,0.0,0.58,0.656
2019-11-05T13:00:00Z,25.03,46.97,3.13,0.0,0.58,0.606
2019-11-05T14:00:00Z,28.15,39.16,3.04,0.0,0.616,0.633
2019-11-05T15:00:00Z,29.86,31.96,3.67,0.0,0.644,0.478
2019-11-05T16:00:00Z,29.65,30.56,6.45,0.0,0.641,0.334
2019-11-05T17:00:00Z,32.44,28.54,5.82,0.0,0.687,0.638
2019-11-05T18:00:00Z,33.78,24.65,6.03,0.0,0.71,0.56
2019-11-05T19:00:00Z,33.11,16.71,6.42,0.0,0.699,0.542
2019-11-05T20:00:00Z,35.08,20.88,6.55,0.0,0.731,0.658
2019-11-05T21:00:00Z,33.37,34.06,7.73,0.0,0.703,0.484
2019-11-05T22:00:00Z,35.0,20.71,6.68,0.0,0.73,0.484
2019-11-05T23:00:00Z,32.79,20.72,6.69,0.0,0.693,0.498
2019-11-06T00:00:00Z,31.13,34.71,2.63,0.0,0.666,0.654
2019-11-06T01:00:00Z,28.44,41.14,4.62,0.0,0.621,0.61
2019-11-06T02:00:00Z,27.11,45.65,4.37,0.0,0.599,0.43
2019-11-06T03:00:00Z,22.73,42.91,4.85,0.0,0.58,0.657
2019-11-06T04:00:00Z,22.04,58.32,3.05,0.0,0.58,0.548
2019-11-06T05:00:00Z,22.43,53.55,1.45,0.0,0.58,0.576
2019-11-06T06:00:00Z,18.0,54.98,3.13,0.0,0.58,0.496
2019-11-06T07:00:00Z,21.12,59.61,2.08,0.0,0.58,0.672
2019-11-06T08:00:00Z,17.49,62.79,1.09,0.0,0.58,0.576
2019-11-06T09:00:00Z,21.0,66.22,2.07,0.0,0.58,0.635
2019-11-06T10:00:00Z,19.67,63.77,3.51,0.0,0.58,0.481
2019-11-06T11:00:00Z,22.97,57.36,3.78,0.0,0.58,0.594
2019-11-06T12:00:00Z,23.68,58.0,3.61,0.0,0.58,0.553
2019-11-06T13:00:00Z,23.33,48.91,2.43,0.0,0.58,0.533
2019-11-06T14:00:00Z,28.89,47.81,5.54,0.0,0.628,0.494
2019-11-06T15:00:00Z,31.08,31.14,3.42,0.0,0.665,0.501
2019-11-06T16:00:00Z,30.93,25.46,5.07,0.0,0.662,0.47
2019-11-06T17:00:00Z,32.21,33.07,4.64,0.0,0.684,0.503
2019-11-06T18:00:00Z,33.55,19.06,7.35,0.0,0.706,0.546
2019-11-06T19:00:00Z,33.24,22.5,6.98,0.0,0.701,0.586
2019-11-06T20:00:00Z,36.19,22.84,7.44,0.0,0.75,0.444
2019-11-06T21:00:00Z,33.8,21.57,6.69,0.0,0.71,0.479
2019-11-06T22:00:00Z,33.69,23.74,6.25,0.0,0.708,0.507
2019-11-06T23:00:00Z,31.54,36.15,5.93,0.0,0.672,0.439
2019-11-07T00:00:00Z,30.23,20.71,3.62,0.0,0.65,0.528
2019-11-07T01:00:00Z,27.57,42.61,5.15,0.0,0.606,0.53
2019-11-07T02:00:00Z,28.92,54.84,4.26,0.0,0.629,0.535
2019-11-07T03:00:00Z,25.15,48.66,2.96,0.0,0.58,0.575
2019-11-07T04:00:00Z,31.67,40.08,4.8,0.0,0.675,0.61
2019-11-07T05:00:00Z,22.0,61.14,3.06,0.0,0.58,0.601
2019-11-07T06:00:00Z,19.89,69.83,3.92,0.0,0.58,0.566
2019-11-07T07:00:00Z,19.62,56.74,2.91,0.0,0.58,0.587
2019-11-07T08:00:00Z,19.06,63.8,2.57,0.0,0.58,0.494
2019-11-07T09:00:00Z,20.06,61.75,2.16,0.0,0.58,0.485
2019-11-07T10:00:00Z,20.31,63.48,1.46,0.0,0.58,0.59
2019-11-07T11:00:00Z,21.6,58.3,2.35,0.0,0.58,0.585
2019-11-07T12:00:00Z,21.75,56.66,3.09,0.0,0.58,0.693
2019-11-07T13:00:00Z,24.3,46.43,3.07,0.0,0.58,0.532
2019-11-07T14:00:00Z,29.44,43.61,3.59,0.0,0.637,0.482
2019-11-07T15:00:00Z,28.36,34.83,4.96,0.0,0.619,0.567
2019-11-07T16:00:00Z,29.67,30.04,5.48,0.0,0.641,0.517
2019-11-07T17:00:00Z,33.03,28.51,6.02,0.0,0.697,0.488
2019-11-07T18:00:00Z,35.61,25.33,6.83,0.0,0.74,0.638
2019-11-07T19:00:00Z,32.64,18.18,6.78,0.0,0.691,0.676
2019-11-07T20:00:00Z,34.52,31.21,6.71,0.0,0.722,0.572
2019-11-07T21:00:00Z,33.71,23.37,7.0,0.0,0.709,0.504
2019-11-07T22:00:00Z,31.5,19.12,4.93,0.0,0.672,0.564
2019-11-07T23:00:00Z,33.55,34.73,6.8,0.0,0.706,0.544
2019-11-08T00:00:00Z,31.04,29.65,4.11,0.0,0.664,0.455
2019-11-08T01:00:00Z,29.35,40.76,5.04,0.0,0.636,0.603
2019-11-08T02:00:00Z,26.34,43.31,3.55,0.0,0.586,0.57
2019-11-08T03:00:00Z,25.97,49.82,4.17,0.0,0.58,0.631
2019-11-08T04:00:00Z,22.87,54.25,3.07,0.0,0.58,0.511
2019-11-08T05:00:00Z,21.83,54.66,2.08,0.0,0.58,0.546
2019-11-08T06:00:00Z,19.38,60.92,3.53,0.0,0.58,0.54
2019-11-08T07:00:00Z,18.49,72.88,2.72,0.0,0.58,0.433
2019-11-08T08:00:00Z,21.55,52.21,2.63,0.0,0.58,0.715
2019-11-08T09:00:00Z,19.41,63.04,2.64,0.0,0.58,0.408
2019-11-08T10:00:00Z,21.2,62.89,3.47,0.0,0.58,0.471
2019-11-08T11:00:00Z,21.97,52.28,3.49,0.0,0.58,0.524
2019-11-08T12:00:00Z,22.99,46.54,3.22,0.0,0.58,0.443
2019-11-08T13:00:00Z,24.71,59.37,2.04,0.0,0.58,0.576
2019-11-08T14:00:00Z,28.14,41.54,3.22,0.0,0.616,0.517
2019-11-08T15:00:00Z,28.86,48.61,4.45,0.0,0.628,0.553
2019-11-08T16:00:00Z,30.87,36.07,6.58,0.0,0.661,0.563
2019-11-08T17:00:00Z,32.65,29.63,6.11,0.0,0.691,0.553
2019-11-08T18:00:00Z,35.34,28.45,6.24,0.0,0.736,0.554
2019-11-08T19:00:00Z,35.45,27.25,7.59,0.0,0.737,0.538
2019-11-08T20:00:00Z,35.31,29.29,6.65,0.0,0.735,0.577
2019-11-08T21:00:00Z,33.83,26.26,6.61,0.0,0.71,0.602
2019-11-08T22:00:00Z,32.01,26.8,6.44,0.0,0.68,0.531
2019-11-08T23:00:00Z,33.85,30.13,4.61,0.0,0.711,0.518
2019-11-09T00:00:00Z,32.35,40.19,5.91,0.0,0.686,0.521
2019-11-09T01:00:00Z,29.1,42.34,4.71,0.0,0.632,0.569
2019-11-09T02:00:00Z,28.05,38.42,3.32,0.0,0.614,0.524
2019-11-09T03:00:00Z,26.42,45.43,2.37,0.0,0.587,0.523
2019-11-09T04:00:00Z,24.67,55.08,3.21,0.0,0.58,0.448
2019-11-09T05:00:00Z,23.24,54.46,3.96,0.0,0.58,0.677
2019-11-09T06:00:00Z,29.52,48.17,6.39,0.0,0.639,0.466
2019-11-09T07:00:00Z,22.07,57.97,1.73,0.0,0.58,0.661
2019-11-09T08:00:00Z,18.22,62.12,2.88,0.0,0.58,0.602
2019-11-09T09:00:00Z,21.22,64.87,1.3,0.0,0.58,0.617
2019-11-09T10:00:00Z,21.49,65.73,0.9,0.0,0.58,0.566
2019-11-09T11:00:00Z,23.18,57.62,2.48,0.0,0.58,0.582
2019-11-09T12:00:00Z,26.04,63.8,2.49,0.0,0.581,0.568
2019-11-09T13:00:00Z,27.33,48.22,3.06,0.0,0.602,0.589
2019-11-09T14:00:00Z,25.85,59.4,3.1,0.0,0.58,0.605
2019-11-09T15:00:00Z,27.09,43.26,4.64,0.0,0.598,0.651
2019-11-09T16:00:00Z,32.16,35.91,4.97,0.0,0.683,0.483
2019-11-09T17:00:00Z,31.33,26.79,5.33,0.0,0.669,0.582
2019-11-09T18:00:00Z,33.82,11.99,5.95,0.0,0.71,0.658
2019-11-09T19:00:00Z,35.68,23.34,7.14,0.0,0.741,0.643
2019-11-09T20:00:00Z,32.71,24.32,7.51,0.0,0.692,0.481
2019-11-09T21:00:00Z,31.84,33.72,7.36,0.0,0.677,0.57
2019-11-09T22:00:00Z,34.18,19.21,6.88,0.0,0.716,0.568
2019-11-09T23:00:00Z,32.7,38.82,3.17,0.0,0.692,0.566
2019-11-10T00:00:00Z,30.8,32.21,4.34,0.0,0.66,0.398
2019-11-10T01:00:00Z,29.36,41.91,4.12,0.0,0.636,0.608
2019-11-10T02:00:00Z,26.25,30.77,3.71,0.0,0.584,0.442
2019-11-10T03:00:00Z,23.46,49.34,1.99,0.0,0.58,0.697
2019-11-10T04:00:00Z,23.41,51.75,4.18,0.0,0.58,0.594
2019-11-10T05:00:00Z,20.81,61.02,3.08,0.0,0.58,0.543
2019-11-10T06:00:00Z,18.74,61.24,2.18,0.0,0.58,0.593
2019-11-10T07:00:00Z,20.78,57.07,2.71,0.0,0.58,0.56
2019-11-10T08:00:00Z,19.79,68.2,2.27,0.0,0.58,0.514
2019-11-10T09:00:00Z,20.66,66.26,1.97,0.0,0.58,0.544
2019-11-10T10:00:00Z,19.59,63.77,3.09,0.0,0.58,0.574
2019-11-10T11:00:00Z,21.21,62.65,2.48,0.0,0.58,0.496
2019-11-10T12:00:00Z,22.32,58.97,1.92,0.0,0.58,0.599
2019-11-10T13:00:00Z,24.28,48.53,2.78,0.0,0.58,0.626
2019-11-10T14:00:00Z,27.63,36.68,3.46,0.0,0.607,0.623
2019-11-10T15:00:00Z,28.3,31.36,3.51,0.0,0.618,0.63
2019-11-10T16:00:00Z,31.58,40.21,6.16,0.0,0.673,0.638
2019-11-10T17:00:00Z,33.12,32.88,4.94,0.0,0.699,0.598
2019-11-10T18:00:00Z,36.5,26.65,7.73,0.0,0.755,0.639
2019-11-10T19:00:00Z,32.81,21.97,7.36,0.0,0.693,0.555
2019-11-10T20:00:00Z,36.03,23.62,6.0,0.0,0.747,0.579
2019-11-10T21:00:00Z,34.5,24.27,6.74,0.0,0.722,0.647
2019-11-10T22:00:00Z,33.85,24.46,7.27,0.0,0.711,0.682
2019-11-10T23:00:00Z,30.79,25.83,5.66,0.0,0.66,0.527
2019-11-11T00:00:00Z,30.55,44.32,4.2,0.0,0.656,0.453
2019-11-11T01:00:00Z,30.31,39.47,4.47,0.0,0.652,0.696
2019-11-11T02:00:00Z,27.29,40.47,5.14,0.0,0.602,0.629
2019-11-11T03:00:00Z,25.57,42.17,2.1,0.0,0.58,0.675
2019-11-11T04:00:00Z,23.27,49.87,3.5,0.0,0.58,0.612
2019-11-11T05:00:00Z,23.6,61.24,2.85,0.0,0.58,0.568
2019-11-11T06:00:00Z,20.88,64.61,2.59,0.0,0.58,0.508
2019-11-11T07:00:00Z,17.3,61.73,2.27,0.0,0.58,0.486
2019-11-11T08:00:00Z,19.0,63.76,2.3,0.0,0.58,0.65
2019-11-11T09:00:00Z,17.6,61.3,3.42,0.0,0.58,0.618
2019-11-11T10:00:00Z,16.68,55.28,3.16,0.0,0.58,0.573
2019-11-11T11:00:00Z,21.41,64.15,2.05,0.0,0.58,0.476
2019-11-11T12:00:00Z,25.39,55.37,4.3,0.0,0.58,0.516
2019-11-11T13:00:00Z,25.52,61.06,2.26,0.0,0.58,0.509
2019-11-11T14:00:00Z,25.88,39.72,4.08,0.0,0.58,0.531
2019-11-11T15:00:00Z,28.12,37.64,4.53,0.0,0.615,0.356
2019-11-11T16:00:00Z,32.62,37.92,6.11,0.0,0.69,0.567
2019-11-11T17:00:00Z,32.91,28.13,6.1,0.0,0.695,0.658
2019-11-11T18:00:00Z,33.96,19.24,7.17,0.0,0.713,0.514
2019-11-11T19:00:00Z,34.58,19.44,6.63,0.0,0.723,0.553
2019-11-11T20:00:00Z,34.95,24.01,7.53,0.0,0.729,0.57
2019-11-11T21:00:00Z,35.69,25.9,6.92,0.0,0.742,0.484
2019-11-11T22:00:00Z,34.62,25.71,8.05,0.0,0.724,0.581
2019-11-11T23:00:00Z,32.99,34.38,5.26,0.0,0.696,0.496
2019-11-12T00:00:00Z,29.83,38.5,6.11,0.0,0.644,0.522
2019-11-12T01:00:00Z,30.04,39.98,4.76,0.0,0.647,0.569
2019-11-12T02:00:00Z,26.54,43.67,3.7,0.0,0.589,0.548
2019-11-12T03:00:00Z,26.91,47.45,2.85,0.0,0.595,0.558
2019-11-12T04:00:00Z,22.03,56.3,3.42,0.0,0.58,0.489
2019-11-12T05:00:00Z,21.95,62.28,1.67,0.0,0.58,0.601
2019-11-12T06:00:00Z,20.93,61.16,1.6,0.0,0.58,0.478
2019-11-12T07:00:00Z,18.47,65.11,3.16,0.0,0.58,0.609
2019-11-12T08:00:00Z,22.17,61.92,1.31,0.0,0.58,0.519
2019-11-12T09:00:00Z,22.09,55.8,3.74,0.0,0.58,0.471
2019-11-12T10:00:00Z,20.33,55.86,2.47,0.0,0.58,0.545
2019-11-12T11:00:00Z,23.13,61.51,3.05,0.0,0.58,0.479
2019-11-12T12:00:00Z,24.17,55.78,3.12,0.0,0.58,0.515
2019-11-12T13:00:00Z,22.09,56.67,3.64,0.0,0.58,0.541
2019-11-12T14:00:00Z,27.76,43.82,3.34,0.0,0.609,0.605
2019-11-12T15:00:00Z,29.29,42.69,4.09,0.0,0.635,0.606
2019-11-12T16:00:00Z,31.29,40.16,5.06,0.0,0.668,0.584
2019-11-12T17:00:00Z,31.34,34.37,6.66,0.0,0.669,0.532
2019-11-12T18:00:00Z,33.58,23.18,7.24,0.0,0.706,0.448
2019-11-12T19:00:00Z,34.44,23.3,7.67,0.0,0.721,0.536
2019-11-12T20:00:00Z,36.48,24.19,7.05,0.0,0.755,0.53
2019-11-12T21:00:00Z,35.11,19.29,6.49,0.0,0.732,0.543
2019-11-12T22:00:00Z,33.92,28.59,4.99,0.0,0.712,0.515
2019-11-12T23:00:00Z,34.72,34.52,6.34,0.0,0.725,0.516
2019-11-13T00:00:00Z,37.9,19.0,9.4,0.0,0.778,0.606
2019-11-13T01:00:00Z,28.9,48.27,4.07,0.0,0.628,0.46
2019-11-13T02:00:00Z,25.1,42.13,4.21,0.0,0.58,0.552
2019-11-13T03:00:00Z,27.56,47.74,4.33,0.0,0.606,0.637
2019-11-13T04:00:00Z,24.97,52.39,3.14,0.0,0.58,0.499
2019-11-13T05:00:00Z,23.35,54.18,3.7,0.0,0.58,0.484
2019-11-13T06:00:00Z,21.84,62.99,2.94,0.0,0.58,0.536
2019-11-13T07:00:00Z,20.36,63.0,1.21,0.0,0.58,0.528
2019-11-13T08:00:00Z,20.24,71.89,2.18,0.0,0.58,0.569
2019-11-13T09:00:00Z,19.89,65.93,2.27,0.0,0.58,0.644
2019-11-13T10:00:00Z,20.7,63.59,3.12,0.0,0.58,0.543
2019-11-13T11:00:00Z,22.23,56.61,2.16,0.0,0.58,0.59
2019-11-13T12:00:00Z,25.68,46.51,2.71,0.0,0.58,0.512
2019-11-13T13:00:00Z,26.24,48.31,2.53,0.0,0.584,0.518
2019-11-13T14:00:00Z,27.39,39.33,3.53,0.0,0.603,0.571
2019-11-13T15:00:00Z,28.65,43.16,4.45,0.0,0.624,0.506
2019-11-13T16:00:00Z,30.39,33.43,5.94,0.0,0.653,0.633
2019-11-13T17:00:00Z,34.85,37.77,6.46,0.0,0.728,0.524
2019-11-13T18:00:00Z,34.62,29.94,6.46,0.0,0.724,0.54
2019-11-13T19:00:00Z,34.8,28.44,6.85,0.0,0.727,0.48
2019-11-13T20:00:00Z,34.51,24.73,6.85,0.0,0.722,0.522
2019-11-13T21:00:00Z,33.27,25.3,6.74,0.0,0.701,0.483
2019-11-13T22:00:00Z,33.87,29.53,7.57,0.0,0.711,0.518
2019-11-13T23:00:00Z,33.9,34.05,3.84,0.0,0.712,0.43
2019-11-14T00:00:00Z,30.74,30.07,5.02,0.0,0.659,0.551
2019-11-14T01:00:00Z,29.14,40.91,4.64,0.0,0.632,0.671
2019-11-14T02:00:00Z,27.21,56.73,4.47,0.0,0.6,0.423
2019-11-14T03:00:00Z,25.7,48.35,2.43,0.0,0.58,0.67
2019-11-14T04:00:00Z,21.68,52.34,3.34,0.0,0.58,0.543
2019-11-14T05:00:00Z,21.89,54.3,3.54,0.0,0.58,0.612
2019-11-14T06:00:00Z,19.89,53.7,2.34,0.0,0.58,0.482
2019-11-14T07:00:00Z,21.4,68.88,1.07,0.0,0.58,0.69
2019-11-14T08:00:00Z,18.99,63.93,2.27,0.0,0.58,0.477
2019-11-14T09:00:00Z,21.0,64.44,1.64,0.0,0.58,0.546
2019-11-14T10:00:00Z,22.98,70.17,3.22,0.0,0.58,0.658
2019-11-14T11:00:00Z,21.79,70.31,2.17,0.0,0.58,0.464
2019-11-14T12:00:00Z,22.96,49.18,4.49,0.0,0.58,0.391
2019-11-14T13:00:00Z,25.8,54.07,3.42,0.0,0.58,0.546
2019-11-14T14:00:00Z,27.49,46.74,2.92,0.0,0.605,0.498
2019-11-14T15:00:00Z,28.15,40.44,3.99,0.0,0.616,0.484
2019-11-14T16:00:00Z,31.85,36.02,4.29,0.0,0.677,0.488
2019-11-14T17:00:00Z,35.42,29.37,6.14,0.0,0.737,0.45
2019-11-14T18:00:00Z,33.66,34.26,7.53,0.0,0.708,0.647
2019-11-14T19:00:00Z,34.48,27.39,6.48,0.0,0.721,0.635
2019-11-14T20:00:00Z,33.64,25.36,7.5,0.0,0.707,0.457
2019-11-14T21:00:00Z,35.16,30.55,5.9,0.0,0.733,0.544
2019-11-14T22:00:00Z,32.37,30.8,6.58,0.0,0.686,0.519
2019-11-14T23:00:00Z,31.36,31.79,7.67,0.0,0.669,0.627
2019-11-15T00:00:00Z,32.94,35.31,4.04,0.0,0.696,0.493
2019-11-15T01:00:00Z,28.29,47.28,5.38,0.0,0.618,0.663
2019-11-15T02:00:00Z,28.94,46.22,4.5,0.0,0.629,0.551
2019-11-15T03:00:00Z,27.57,48.4,1.8,0.0,0.606,0.497
2019-11-15T04:00:00Z,24.12,49.39,1.91,0.0,0.58,0.545
2019-11-15T05:00:00Z,22.95,56.1,2.07,0.0,0.58,0.511
2019-11-15T06:00:00Z,23.57,55.75,3.47,0.0,0.58,0.707
2019-11-15T07:00:00Z,20.03,63.53,2.25,0.0,0.58,0.561
2019-11-15T08:00:00Z,19.26,64.96,2.43,0.0,0.58,0.518
2019-11-15T09:00:00Z,18.53,52.74,3.16,0.0,0.58,0.557
2019-11-15T10:00:00Z,21.09,61.09,2.79,0.0,0.58,0.653
2019-11-15T11:00:00Z,32.38,51.75,5.46,0.0,0.686,0.484
2019-11-15T12:00:00Z,25.03,54.51,2.8,0.0,0.58,0.434
2019-11-15T13:00:00Z,24.36,44.08,4.2,0.0,0.58,0.642
2019-11-15T14:00:00Z,26.42,50.02,2.94,0.0,0.587,0.593
2019-11-15T15:00:00Z,28.82,35.02,5.73,0.0,0.627,0.52
2019-11-15T16:00:00Z,31.66,27.53,4.89,0.0,0.674,0.545
2019-11-15T17:00:00Z,32.57,24.13,5.19,0.0,0.689,0.627
2019-11-15T18:00:00Z,34.3,26.28,6.85,0.0,0.718,0.362
2019-11-15T19:00:00Z,35.16,29.27,7.01,0.0,0.733,0.639
