timestamp,temp_c,rh,wind_speed_ms,precip_mm,fuel_dryness_index,vegetation_type_index
2020-07-08T00:00:00Z,29.02,33.72,4.09,0.0,0.584,0.556
2020-07-08T01:00:00Z,27.23,32.65,3.9,0.0,0.554,0.684
2020-07-08T02:00:00Z,24.42,40.64,3.15,0.0,0.507,0.617
2020-07-08T03:00:00Z,23.67,45.75,3.54,0.0,0.5,0.633
2020-07-08T04:00:00Z,20.66,50.22,1.01,0.0,0.5,0.597
2020-07-08T05:00:00Z,18.08,59.56,1.63,0.0,0.5,0.654
2020-07-08T06:00:00Z,16.75,52.6,2.35,0.0,0.5,0.703
2020-07-08T07:00:00Z,17.69,59.37,2.72,0.0,0.5,0.697
2020-07-08T08:00:00Z,19.1,65.53,1.77,0.0,0.5,0.729
2020-07-08T09:00:00Z,17.67,58.94,1.44,0.0,0.5,0.736
2020-07-08T10:00:00Z,18.14,52.26,2.29,0.0,0.5,0.548
2020-07-08T11:00:00Z,19.89,59.02,2.56,0.0,0.5,0.59
2020-07-08T12:00:00Z,22.78,56.5,1.95,0.0,0.5,0.56
2020-07-08T13:00:00Z,23.4,45.94,2.72,0.0,0.5,0.682
2020-07-08T14:00:00Z,24.72,31.63,3.63,0.0,0.512,0.615
2020-07-08T15:00:00Z,28.61,38.97,4.9,0.0,0.577,0.626
2020-07-08T16:00:00Z,29.72,23.98,4.82,0.0,0.595,0.639
2020-07-08T17:00:00Z,32.71,29.11,4.95,0.0,0.645,0.669
2020-07-08T18:00:00Z,32.36,20.87,5.36,0.0,0.639,0.576
2020-07-08T19:00:00Z,31.47,17.84,6.09,0.0,0.624,0.587
2020-07-08T20:00:00Z,31.57,20.46,5.72,0.0,0.626,0.65
2020-07-08T21:00:00Z,34.92,22.24,5.83,0.0,0.682,0.71
2020-07-08T22:00:00Z,34.21,21.96,4.66,0.0,0.67,0.649
2020-07-08T23:00:00Z,30.65,30.37,5.83,0.0,0.611,0.61
2020-07-09T00:00:00Z,28.81,29.51,3.5,0.0,0.58,0.543
2020-07-09T01:00:00Z,29.09,40.27,3.27,0.0,0.585,0.698
2020-07-09T02:00:00Z,23.94,41.78,2.87,0.0,0.5,0.613
2020-07-09T03:00:00Z,22.12,22.06,10.36,0.0,0.5,0.593
2020-07-09T04:00:00Z,22.04,47.62,1.9,0.0,0.5,0.564
2020-07-09T05:00:00Z,19.13,48.66,1.49,0.0,0.5,0.578
2020-07-09T06:00:00Z,18.33,60.88,1.38,0.0,0.5,0.602
2020-07-09T07:00:00Z,17.34,60.17,2.8,0.0,0.5,0.638
2020-07-09T08:00:00Z,17.67,51.84,0.0,0.0,0.5,0.59
2020-07-09T09:00:00Z,19.23,59.36,0.94,0.0,0.5,0.659
2020-07-09T10:00:00Z,18.45,55.52,3.67,0.0,0.5,0.638
2020-07-09T11:00:00Z,20.38,63.17,2.37,0.0,0.5,0.761
2020-07-09T12:00:00Z,18.8,43.86,1.43,0.0,0.5,0.565
2020-07-09T13:00:00Z,23.14,39.73,2.46,0.0,0.5,0.658
2020-07-09T14:00:00Z,24.25,45.51,2.85,0.0,0.504,0.659
2020-07-09T15:00:00Z,25.87,41.96,4.17,0.0,0.531,0.598
2020-07-09T16:00:00Z,28.21,28.17,5.59,0.0,0.57,0.655
2020-07-09T17:00:00Z,30.52,24.95,5.19,0.0,0.609,0.688
2020-07-09T18:00:00Z,33.29,27.7,5.02,0.0,0.655,0.655
2020-07-09T19:00:00Z,31.4,12.66,6.25,0.0,0.623,0.719
2020-07-09T20:00:00Z,33.3,14.14,5.31,0.0,0.655,0.541
2020-07-09T21:00:00Z,32.41,21.87,4.97,0.0,0.64,0.608
2020-07-09T22:00:00Z,31.8,31.9,4.17,0.0,0.63,0.724
2020-07-09T23:00:00Z,32.13,11.05,11.76,0.0,0.635,0.696
2020-07-10T00:00:00Z,29.97,32.04,3.67,0.0,0.599,0.677
2020-07-10T01:00:00Z,29.0,41.03,2.75,0.0,0.583,0.712
2020-07-10T02:00:00Z,25.14,50.07,3.02,0.0,0.519,0.554
2020-07-10T03:00:00Z,22.42,23.04,6.83,0.0,0.5,0.69
2020-07-10T04:00:00Z,21.05,51.51,0.0,0.0,0.5,0.703
2020-07-10T05:00:00Z,19.96,64.34,1.22,0.0,0.5,0.617
2020-07-10T06:00:00Z,18.61,52.79,1.43,0.0,0.5,0.781
2020-07-10T07:00:00Z,16.29,66.46,1.22,0.0,0.5,0.66
2020-07-10T08:00:00Z,17.43,58.01,2.66,0.0,0.5,0.54
2020-07-10T09:00:00Z,17.87,62.3,1.21,0.0,0.5,0.669
2020-07-10T10:00:00Z,21.42,58.55,2.38,0.0,0.5,0.614
2020-07-10T11:00:00Z,21.92,51.83,1.94,0.0,0.5,0.708
2020-07-10T12:00:00Z,20.3,47.16,2.17,0.0,0.5,0.677
2020-07-10T13:00:00Z,22.91,47.53,1.9,0.0,0.5,0.62
2020-07-10T14:00:00Z,23.57,45.07,2.76,0.0,0.5,0.725
2020-07-10T15:00:00Z,26.68,35.34,3.04,0.0,0.545,0.697
2020-07-10T16:00:00Z,29.7,31.9,4.42,0.0,0.595,0.609
2020-07-10T17:00:00Z,32.43,30.43,4.76,0.0,0.64,0.642
2020-07-10T18:00:00Z,31.38,20.63,4.74,0.0,0.623,0.676
2020-07-10T19:00:00Z,32.27,26.53,6.39,0.0,0.638,0.632
2020-07-10T20:00:00Z,30.75,26.27,6.1,0.0,0.612,0.633
2020-07-10T21:00:00Z,32.86,19.37,10.44,0.0,0.648,0.652
2020-07-10T22:00:00Z,30.98,23.31,5.5,0.0,0.616,0.597
2020-07-10T23:00:00Z,30.34,25.8,4.86,0.0,0.606,0.538
2020-07-11T00:00:00Z,28.33,35.12,3.69,0.0,0.572,0.662
2020-07-11T01:00:00Z,27.34,39.69,3.63,0.0,0.556,0.551
2020-07-11T02:00:00Z,23.27,38.25,2.37,0.0,0.5,0.6
2020-07-11T03:00:00Z,21.55,44.54,1.83,0.0,0.5,0.561
2020-07-11T04:00:00Z,23.94,54.09,1.06,0.0,0.5,0.568
2020-07-11T05:00:00Z,18.18,52.49,1.7,0.0,0.5,0.671
2020-07-11T06:00:00Z,17.14,57.86,2.16,0.0,0.5,0.639
2020-07-11T07:00:00Z,19.86,62.31,1.15,0.0,0.5,0.637
2020-07-11T08:00:00Z,20.87,67.14,3.36,0.0,0.5,0.584
2020-07-11T09:00:00Z,16.25,59.19,2.26,0.0,0.5,0.617
2020-07-11T10:00:00Z,18.01,51.42,2.67,0.0,0.5,0.669
2020-07-11T11:00:00Z,20.13,47.59,2.51,0.0,0.5,0.647
2020-07-11T12:00:00Z,23.46,45.99,3.5,0.0,0.5,0.691
2020-07-11T13:00:00Z,22.13,40.44,1.94,0.0,0.5,0.698
2020-07-11T14:00:00Z,25.09,39.96,1.01,0.0,0.518,0.637
2020-07-11T15:00:00Z,28.39,30.65,3.26,0.0,0.573,0.557
2020-07-11T16:00:00Z,29.9,28.5,4.69,0.0,0.598,0.612
2020-07-11T17:00:00Z,30.59,24.45,5.03,0.0,0.61,0.645
2020-07-11T18:00:00Z,32.15,23.09,5.59,0.0,0.636,0.611
2020-07-11T19:00:00Z,31.46,29.22,6.62,0.0,0.624,0.597
2020-07-11T20:00:00Z,33.1,25.64,6.07,0.0,0.652,0.653
2020-07-11T21:00:00Z,32.79,23.34,6.26,0.0,0.646,0.772
2020-07-11T22:00:00Z,32.59,23.0,4.74,0.0,0.643,0.626
2020-07-11T23:00:00Z,30.37,25.98,4.15,0.0,0.606,0.65
2020-07-12T00:00:00Z,30.01,33.2,5.43,0.0,0.6,0.584
2020-07-12T01:00:00Z,28.73,38.7,3.65,0.0,0.579,0.712
2020-07-12T02:00:00Z,25.63,36.65,2.36,0.0,0.527,0.694
2020-07-12T03:00:00Z,23.79,46.59,2.05,0.0,0.5,0.69
2020-07-12T04:00:00Z,21.51,42.59,1.75,0.0,0.5,0.718
2020-07-12T05:00:00Z,19.78,57.24,1.46,0.0,0.5,0.629
2020-07-12T06:00:00Z,17.65,63.21,0.86,0.0,0.5,0.635
2020-07-12T07:00:00Z,18.09,60.72,0.59,0.0,0.5,0.735
2020-07-12T08:00:00Z,17.32,70.9,1.46,0.0,0.5,0.682
2020-07-12T09:00:00Z,20.23,58.01,1.23,0.0,0.5,0.539
2020-07-12T10:00:00Z,20.4,60.76,2.54,0.0,0.5,0.673
2020-07-12T11:00:00Z,20.25,56.13,2.16,0.0,0.5,0.621
2020-07-12T12:00:00Z,20.53,51.28,2.39,0.0,0.5,0.695
2020-07-12T13:00:00Z,22.04,45.91,1.97,0.0,0.5,0.67
2020-07-12T14:00:00Z,26.87,41.21,2.72,0.0,0.548,0.563
2020-07-12T15:00:00Z,27.83,39.89,3.83,0.0,0.564,0.663
2020-07-12T16:00:00Z,30.02,37.93,4.8,0.0,0.6,0.661
2020-07-12T17:00:00Z,29.01,27.99,4.86,0.0,0.583,0.668
2020-07-12T18:00:00Z,33.48,28.81,6.15,0.0,0.658,0.679
2020-07-12T19:00:00Z,33.71,20.19,5.7,0.0,0.662,0.725
2020-07-12T20:00:00Z,32.11,26.18,6.35,0.0,0.635,0.671
2020-07-12T21:00:00Z,32.6,19.91,5.35,0.0,0.643,0.651
2020-07-12T22:00:00Z,32.69,30.05,4.13,0.0,0.645,0.707
2020-07-12T23:00:00Z,31.16,37.95,5.11,0.0,0.619,0.762
2020-07-13T00:00:00Z,29.15,31.25,4.81,0.0,0.586,0.696
2020-07-13T01:00:00Z,27.45,26.28,3.98,0.0,0.557,0.66
2020-07-13T02:00:00Z,25.2,38.34,3.1,0.0,0.52,0.672
2020-07-13T03:00:00Z,23.62,52.04,2.25,0.0,0.5,0.663
2020-07-13T04:00:00Z,23.27,54.29,1.64,0.0,0.5,0.651
2020-07-13T05:00:00Z,16.77,57.48,2.34,0.0,0.5,0.758
2020-07-13T06:00:00Z,18.29,64.39,2.06,0.0,0.5,0.613
2020-07-13T07:00:00Z,17.99,64.23,1.25,0.0,0.5,0.708
2020-07-13T08:00:00Z,17.86,68.28,2.38,0.0,0.5,0.644
2020-07-13T09:00:00Z,17.33,66.19,1.02,0.0,0.5,0.576
2020-07-13T10:00:00Z,16.47,66.7,1.35,0.0,0.5,0.641
2020-07-13T11:00:00Z,20.24,57.97,3.1,0.0,0.5,0.623
2020-07-13T12:00:00Z,23.58,55.88,2.81,0.0,0.5,0.679
2020-07-13T13:00:00Z,21.59,45.12,2.24,0.0,0.5,0.655
2020-07-13T14:00:00Z,26.54,38.1,3.0,0.0,0.542,0.599
2020-07-13T15:00:00Z,27.18,43.82,3.68,0.0,0.553,0.724
2020-07-13T16:00:00Z,29.43,32.78,2.38,0.0,0.59,0.705
2020-07-13T17:00:00Z,29.9,31.7,4.29,0.0,0.598,0.729
2020-07-13T18:00:00Z,32.03,12.31,14.6,0.0,0.634,0.662
2020-07-13T19:00:00Z,34.79,20.78,5.45,0.0,0.68,0.648
2020-07-13T20:00:00Z,34.2,22.85,5.97,0.0,0.67,0.685
2020-07-13T21:00:00Z,35.31,29.88,6.49,0.0,0.688,0.621
2020-07-13T22:00:00Z,33.84,27.71,5.17,0.0,0.664,0.657
2020-07-13T23:00:00Z,31.69,20.37,4.18,0.0,0.628,0.641
2020-07-14T00:00:00Z,31.66,30.91,4.53,0.0,0.628,0.577
2020-07-14T01:00:00Z,28.16,44.24,3.35,0.0,0.569,0.656
2020-07-14T02:00:00Z,26.56,39.92,2.69,0.0,0.543,0.628
2020-07-14T03:00:00Z,23.14,38.47,2.29,0.0,0.5,0.638
2020-07-14T04:00:00Z,21.64,60.4,3.77,0.0,0.5,0.668
2020-07-14T05:00:00Z,19.07,59.5,0.38,0.0,0.5,0.714
2020-07-14T06:00:00Z,19.82,59.62,1.49,0.0,0.5,0.608
2020-07-14T07:00:00Z,16.42,60.46,1.64,0.0,0.5,0.633
2020-07-14T08:00:00Z,18.5,67.75,1.05,0.0,0.5,0.612
2020-07-14T09:00:00Z,17.61,59.69,2.27,0.0,0.5,0.608
2020-07-14T10:00:00Z,20.04,65.1,2.33,0.0,0.5,0.62
2020-07-14T11:00:00Z,20.81,58.87,1.92,0.0,0.5,0.64
2020-07-14T12:00:00Z,23.75,52.98,2.01,0.0,0.5,0.679
2020-07-14T13:00:00Z,24.37,47.23,2.41,0.0,0.506,0.666
2020-07-14T14:00:00Z,23.68,40.09,2.73,0.0,0.5,0.597
2020-07-14T15:00:00Z,27.55,40.92,3.52,0.0,0.559,0.715
2020-07-14T16:00:00Z,28.16,7.18,9.88,0.0,0.569,0.697
2020-07-14T17:00:00Z,30.6,20.85,5.1,0.0,0.61,0.605
2020-07-14T18:00:00Z,34.31,28.05,5.93,0.0,0.672,0.711
2020-07-14T19:00:00Z,34.06,26.33,4.84,0.0,0.668,0.666
2020-07-14T20:00:00Z,32.73,25.04,5.06,0.0,0.645,0.642
2020-07-14T21:00:00Z,32.08,25.33,4.47,0.0,0.635,0.668
2020-07-14T22:00:00Z,32.53,23.85,6.0,0.0,0.642,0.649
2020-07-14T23:00:00Z,29.76,31.69,5.1,0.0,0.596,0.677
2020-07-15T00:00:00Z,28.82,31.75,4.65,0.0,0.58,0.659
2020-07-15T01:00:00Z,28.07,34.1,2.58,0.0,0.568,0.633
2020-07-15T02:00:00Z,27.01,39.55,4.05,0.0,0.55,0.549
2020-07-15T03:00:00Z,24.29,55.74,2.06,0.0,0.505,0.676
2020-07-15T04:00:00Z,18.88,44.15,2.32,0.0,0.5,0.631
2020-07-15T05:00:00Z,20.34,58.76,2.55,0.0,0.5,0.689
2020-07-15T06:00:00Z,18.79,52.45,1.07,0.0,0.5,0.674
2020-07-15T07:00:00Z,18.4,61.72,1.26,0.0,0.5,0.633
2020-07-15T08:00:00Z,19.57,61.0,1.73,0.0,0.5,0.701
2020-07-15T09:00:00Z,15.42,52.82,3.64,0.0,0.5,0.66
2020-07-15T10:00:00Z,17.99,61.76,1.97,0.0,0.5,0.658
2020-07-15T11:00:00Z,20.68,54.8,3.08,0.0,0.5,0.643
2020-07-15T12:00:00Z,19.73,42.51,3.04,0.0,0.5,0.734
2020-07-15T13:00:00Z,25.33,50.43,2.75,0.0,0.522,0.614
2020-07-15T14:00:00Z,26.07,47.41,2.11,0.0,0.534,0.634
2020-07-15T15:00:00Z,28.71,43.0,4.32,0.0,0.579,0.588
2020-07-15T16:00:00Z,28.94,33.57,3.25,0.0,0.582,0.686
2020-07-15T17:00:00Z,32.26,28.43,6.04,0.0,0.638,0.621
2020-07-15T18:00:00Z,33.84,31.34,5.54,0.0,0.664,0.626
2020-07-15T19:00:00Z,33.63,31.14,3.84,0.0,0.661,0.624
